isolabel_ext,synonym
CO-NSA-Durania,co;norte.santander;durania
CO-NSA-Durania,co;nsa;durania
CO-NSA-Durania,co-54239
CO-NSA-ElCarmen,co;norte.santander;el.carmen
CO-NSA-ElCarmen,co-54245
CO-NSA-ElCarmen,co-elcarmen
CO-NSA-ElCarmen,co;nsa;el.carmen
CO-NSA-ElCarmen,co-n-elcarmen
CO-NSA-ElTarra,co-n-eta
CO-NSA-ElTarra,co-54250
CO-NSA-ElTarra,co;norte.santander;el.tarra
CO-NSA-ElTarra,co;nsa;el.tarra
CO-NSA-ElTarra,co-eltarra
CO-NSA-ElTarra,co-n-eltarra
CO-NSA-ElZulia,co-54261
CO-NSA-ElZulia,co-n-eza
CO-NSA-ElZulia,co-elzulia
CO-NSA-ElZulia,co;norte.santander;el.zulia
CO-NSA-ElZulia,co;nsa;el.zulia
CO-NSA-ElZulia,co-n-elzulia
CO-NSA-Gramalote,co;norte.santander;gramalote
CO-NSA-Gramalote,co;nsa;gramalote
CO-NSA-Gramalote,co-gramalote
CO-NSA-Gramalote,co-n-gramalote
CO-NSA-Gramalote,co-n-gme
CO-NSA-Gramalote,co-54313
CO-NSA-Hacari,co-n-hai
CO-NSA-Hacari,co;nsa;hacari
CO-NSA-Hacari,co-54344
CO-NSA-Hacari,co;norte.santander;hacari
CO-NSA-Hacari,co-hacari
CO-NSA-Hacari,co-n-hacari
CO-NSA-Herran,co-54347
CO-NSA-Herran,co-n-herran
CO-NSA-Herran,co-herran
CO-NSA-Herran,co;norte.santander;herran
CO-NSA-Herran,co;nsa;herran
CO-NSA-Herran,co-n-hrn
CO-NSA-LaEsperanza,co-n-lez
CO-NSA-LaEsperanza,co;norte.santander;la.esperanza
CO-NSA-LaEsperanza,co-n-laesperanza
CO-NSA-LaEsperanza,co-54385
CO-NSA-LaEsperanza,co;nsa;la.esperanza
CO-NSA-LaEsperanza,co-laesperanza
CO-NSA-LaPlayaBelen,co-n-lpy
CO-NSA-LaPlayaBelen,co-n-laplayabelen
CO-NSA-LaPlayaBelen,co;nsa;la.playa.belen
CO-NSA-LaPlayaBelen,co-54398
CO-NSA-LaPlayaBelen,co-laplayabelen
CO-NSA-LaPlayaBelen,co;norte.santander;la.playa.belen
CO-NSA-Labateca,co;norte.santander;labateca
CO-NSA-Labateca,co-labateca
CO-NSA-Labateca,co;nsa;labateca
CO-NSA-Labateca,co-n-labateca
CO-NSA-Labateca,co-54377
CO-NSA-Labateca,co-n-lba
CO-NSA-LosPatios,co-lospatios
CO-NSA-LosPatios,co;norte.santander;los.patios
CO-NSA-LosPatios,co-n-lospatios
CO-NSA-LosPatios,co;nsa;los.patios
CO-NSA-LosPatios,co-54405
CO-NSA-LosPatios,co-n-lps
CO-NSA-Lourdes,co;norte.santander;lourdes
CO-NSA-Lourdes,co-lourdes
CO-NSA-Lourdes,co;nsa;lourdes
CO-NSA-Lourdes,co-54418
CO-NSA-Lourdes,co-n-lourdes
CO-NSA-Lourdes,co-n-lrs
CO-NSA-Mutiscua,co;nsa;mutiscua
CO-NSA-Mutiscua,co-n-mutiscua
CO-NSA-Mutiscua,co-mutiscua
CO-NSA-Mutiscua,co-n-mta
CO-NSA-Mutiscua,co;norte.santander;mutiscua
CO-NSA-Mutiscua,co-54480
CO-NSA-Ocana,co;nsa;ocana
CO-NSA-Ocana,co-n-ocn
CO-NSA-Ocana,co-ocana
CO-NSA-Ocana,co-54498
CO-NSA-Ocana,co-n-ocana
CO-NSA-Ocana,co;norte.santander;ocana
CO-NSA-Pamplona,co-54518
CO-NSA-Pamplona,co-n-pamplona
CO-NSA-Pamplona,co;norte.santander;pamplona
CO-NSA-Pamplona,co-pamplona
CO-NSA-Pamplona,co;nsa;pamplona
CO-NSA-Pamplona,co-n-pam
CO-NSA-Pamplonita,co;norte.santander;pamplonita
CO-NSA-Pamplonita,co;nsa;pamplonita
CO-NSA-Pamplonita,co-54520
CO-NSA-Pamplonita,co-n-pamplonita
CO-NSA-Pamplonita,co-pamplonita
CO-NSA-Pamplonita,co-n-ppa
CO-NSA-PuertoSantander,co-n-pst
CO-NSA-PuertoSantander,co;nsa;puerto.santander
CO-NSA-PuertoSantander,co;norte.santander;puerto.santander
CO-NSA-PuertoSantander,co-n-puertosantander
CO-NSA-PuertoSantander,co-54553
CO-NSA-Ragonvalia,co-n-rag
CO-NSA-Ragonvalia,co;norte.santander;ragonvalia
CO-NSA-Ragonvalia,co;nsa;ragonvalia
CO-NSA-Ragonvalia,co-n-ragonvalia
CO-NSA-Ragonvalia,co-ragonvalia
CO-NSA-Ragonvalia,co-54599
CO-NSA-Salazar,co-n-salazar
CO-NSA-Salazar,co-salazar
CO-NSA-Salazar,co-54660
CO-NSA-Salazar,co;norte.santander;salazar
CO-NSA-Salazar,co-n-saz
CO-NSA-Salazar,co;nsa;salazar
CO-NSA-SanCalixto,co;norte.santander;san.calixto
CO-NSA-SanCalixto,co-54670
CO-NSA-SanCalixto,co;nsa;san.calixto
CO-NSA-SanCalixto,co-n-sancalixto
CO-NSA-SanCalixto,co-sancalixto
CO-NSA-SanCalixto,co-n-snx
CO-NSA-SanCayetano,co-n-scy
CO-NSA-SanCayetano,co-n-sancayetano
CO-NSA-SanCayetano,co;norte.santander;san.cayetano
CO-NSA-SanCayetano,co;nsa;san.cayetano
CO-NSA-SanCayetano,co-54673
CO-NSA-Santiago,co-54680
CO-NSA-Santiago,co;nsa;santiago
CO-NSA-Santiago,co-n-santiago
CO-NSA-Santiago,co-n-stg
CO-NSA-Santiago,co;norte.santander;santiago
CO-NSA-Sardinata,co-n-sar
CO-NSA-Sardinata,co;nsa;sardinata
CO-NSA-Sardinata,co;norte.santander;sardinata
CO-NSA-Sardinata,co-54720
CO-NSA-Sardinata,co-sardinata
CO-NSA-Sardinata,co-n-sardinata
CO-NSA-Silos,co;nsa;silos
CO-NSA-Silos,co-n-silos
CO-NSA-Silos,co-silos
CO-NSA-Silos,co-54743
CO-NSA-Silos,co-n-sil
CO-NSA-Silos,co;norte.santander;silos
CO-NSA-Teorama,co;norte.santander;teorama
CO-NSA-Teorama,co-teorama
CO-NSA-Teorama,co-54800
CO-NSA-Teorama,co;nsa;teorama
CO-NSA-Teorama,co-n-teo
CO-NSA-Teorama,co-n-teorama
CO-NSA-Tibu,co-tibu
CO-NSA-Tibu,co;nsa;tibu
CO-NSA-Tibu,co;norte.santander;tibu
CO-NSA-Tibu,co-n-tibu
CO-NSA-Tibu,co-54810
CO-NSA-Tibu,co-n-tib
CO-NSA-Toledo,co-54820
CO-NSA-Toledo,co-n-tol
CO-NSA-Toledo,co;nsa;toledo
CO-NSA-Toledo,co-n-toledo
CO-NSA-Toledo,co;norte.santander;toledo
CO-NSA-VillaCaro,co-n-vco
CO-NSA-VillaCaro,co;nsa;villa.caro
CO-NSA-VillaCaro,co-54871
CO-NSA-VillaCaro,co-villacaro
CO-NSA-VillaCaro,co;norte.santander;villa.caro
CO-NSA-VillaCaro,co-n-villacaro
CO-NSA-VillaRosario,co-n-vsr
CO-NSA-VillaRosario,co-villarosario
CO-NSA-VillaRosario,co-n-villarosario
CO-NSA-VillaRosario,co;nsa;villa.rosario
CO-NSA-VillaRosario,co;norte.santander;villa.rosario
CO-NSA-VillaRosario,co-54874
CO-PUT,co;putumayo
CO-PUT,co;put
CO-PUT-Colon,co-p-colon
CO-PUT-Colon,co;putumayo;colon
CO-PUT-Colon,co-86219
CO-PUT-Colon,co;put;colon
CO-PUT-Colon,co-p-col
CO-PUT-Mocoa,co-p-mocoa
CO-PUT-Mocoa,co;putumayo;mocoa
CO-PUT-Mocoa,co;put;mocoa
CO-PUT-Mocoa,co-p-moc
CO-PUT-Mocoa,co-86001
CO-PUT-Mocoa,co-mocoa
CO-PUT-Orito,co;put;orito
CO-PUT-Orito,co;putumayo;orito
CO-PUT-Orito,co-orito
CO-PUT-Orito,co-p-orito
CO-PUT-Orito,co-p-ori
CO-PUT-Orito,co-86320
CO-PUT-PuertoAsis,co-86568
CO-PUT-PuertoAsis,co;putumayo;puerto.asis
CO-PUT-PuertoAsis,co-puertoasis
CO-PUT-PuertoAsis,co-p-puertoasis
CO-PUT-PuertoAsis,co;put;puerto.asis
CO-PUT-PuertoCaicedo,co;putumayo;puerto.caicedo
CO-PUT-PuertoCaicedo,co-puertocaicedo
CO-PUT-PuertoCaicedo,co;put;puerto.caicedo
CO-PUT-PuertoCaicedo,co-86569
CO-PUT-PuertoCaicedo,co-p-puertocaicedo
CO-PUT-PuertoGuzman,co-p-puertoguzman
CO-PUT-PuertoGuzman,co;put;puerto.guzman
CO-PUT-PuertoGuzman,co-p-pgz
CO-PUT-PuertoGuzman,co;putumayo;puerto.guzman
CO-PUT-PuertoGuzman,co-puertoguzman
CO-PUT-PuertoGuzman,co-86571
CO-PUT-PuertoLeguizamo,co-86573
CO-PUT-PuertoLeguizamo,co-p-puertoleguizamo
CO-PUT-PuertoLeguizamo,co-p-plz
CO-PUT-PuertoLeguizamo,co-puertoleguizamo
CO-PUT-PuertoLeguizamo,co;put;puerto.leguizamo
CO-PUT-PuertoLeguizamo,co;putumayo;puerto.leguizamo
CO-PUT-SanFrancisco,co;put;san.francisco
CO-PUT-SanFrancisco,co-86755
CO-PUT-SanFrancisco,co-p-sanfrancisco
CO-PUT-SanFrancisco,co;putumayo;san.francisco
CO-PUT-SanFrancisco,co-p-sfc
CO-PUT-SanMiguel,co;putumayo;san.miguel
CO-PUT-SanMiguel,co-p-sanmiguel
CO-PUT-SanMiguel,co;put;san.miguel
CO-PUT-SanMiguel,co-86757
CO-PUT-Santiago,co;putumayo;santiago
CO-PUT-Santiago,co;put;santiago
CO-PUT-Santiago,co-p-santiago
CO-PUT-Santiago,co-p-stg
CO-PUT-Santiago,co-86760
CO-PUT-Sibundoy,co-p-sibundoy
CO-PUT-Sibundoy,co-86749
CO-PUT-Sibundoy,co;put;sibundoy
CO-PUT-Sibundoy,co-sibundoy
CO-PUT-Sibundoy,co;putumayo;sibundoy
CO-PUT-ValleGuamuez,co-valleguamuez
CO-PUT-ValleGuamuez,co-86865
CO-PUT-ValleGuamuez,co;put;valle.guamuez
CO-PUT-ValleGuamuez,co-p-vdg
CO-PUT-ValleGuamuez,co-p-valleguamuez
CO-PUT-ValleGuamuez,co;putumayo;valle.guamuez
CO-PUT-Villagarzon,co;put;villagarzon
CO-PUT-Villagarzon,co-86885
CO-PUT-Villagarzon,co-p-vgz
CO-PUT-Villagarzon,co;putumayo;villagarzon
CO-PUT-Villagarzon,co-villagarzon
CO-PUT-Villagarzon,co-p-villagarzon
CO-QUI,co;qui
CO-QUI,co;quindio
CO-QUI-Armenia,co;quindio;armenia
CO-QUI-Armenia,co-63001
CO-QUI-Armenia,co-q-armenia
CO-QUI-Armenia,co-q-arm
CO-QUI-Armenia,co;qui;armenia
CO-QUI-Buenavista,co-q-buenavista
CO-QUI-Buenavista,co-63111
CO-QUI-Buenavista,co-q-buv
CO-QUI-Buenavista,co;quindio;buenavista
CO-QUI-Buenavista,co;qui;buenavista
CO-QUI-Calarca,co-q-calarca
CO-QUI-Calarca,co-calarca
CO-QUI-Calarca,co-q-cal
CO-QUI-Calarca,co-63130
CO-QUI-Calarca,co;qui;calarca
CO-QUI-Calarca,co;quindio;calarca
CO-QUI-Circasia,co-q-cir
CO-QUI-Circasia,co;qui;circasia
CO-QUI-Circasia,co-q-circasia
CO-QUI-Circasia,co-63190
CO-QUI-Circasia,co-circasia
CO-QUI-Circasia,co;quindio;circasia
CO-QUI-Cordoba,co-q-cor
CO-QUI-Cordoba,co-q-cordoba
CO-QUI-Cordoba,co;qui;cordoba
CO-QUI-Cordoba,co;quindio;cordoba
CO-QUI-Cordoba,co-63212
CO-QUI-Filandia,co;qui;filandia
CO-QUI-Filandia,co-q-filandia
CO-QUI-Filandia,co-q-fil
CO-QUI-Filandia,co-filandia
CO-QUI-Filandia,co;quindio;filandia
CO-QUI-Filandia,co-63272
CO-QUI-Genova,co-q-gen
CO-QUI-Genova,co-genova
CO-QUI-Genova,co-63302
CO-QUI-Genova,co-q-genova
CO-QUI-Genova,co;quindio;genova
CO-QUI-Genova,co;qui;genova
CO-QUI-LaTebaida,co-latebaida
CO-QUI-LaTebaida,co-q-lta
CO-QUI-LaTebaida,co;qui;la.tebaida
CO-QUI-LaTebaida,co-63401
CO-QUI-LaTebaida,co;quindio;la.tebaida
CO-QUI-LaTebaida,co-q-latebaida
CO-QUI-Montenegro,co-q-mon
CO-QUI-Montenegro,co-montenegro
CO-QUI-Montenegro,co-63470
CO-QUI-Montenegro,co-q-montenegro
CO-QUI-Montenegro,co;quindio;montenegro
CO-QUI-Montenegro,co;qui;montenegro
CO-QUI-Pijao,co;qui;pijao
CO-QUI-Pijao,co-q-pijao
CO-QUI-Pijao,co-q-pij
CO-QUI-Pijao,co;quindio;pijao
CO-QUI-Pijao,co-pijao
CO-QUI-Pijao,co-63548
CO-QUI-Quimbaya,co-quimbaya
CO-QUI-Quimbaya,co;quindio;quimbaya
CO-QUI-Quimbaya,co-q-quimbaya
CO-QUI-Quimbaya,co-63594
CO-QUI-Quimbaya,co-q-quim
CO-QUI-Quimbaya,co;qui;quimbaya
CO-QUI-Salento,co-q-salento
CO-QUI-Salento,co;qui;salento
CO-QUI-Salento,co-q-sal
CO-QUI-Salento,co-salento
CO-QUI-Salento,co;quindio;salento
CO-QUI-Salento,co-63690
CO-RIS,co;ris
CO-RIS,co;risaralda
CO-RIS-Apia,co-r-api
CO-RIS-Apia,co-apia
CO-RIS-Apia,co;ris;apia
CO-RIS-Apia,co;risaralda;apia
CO-RIS-Apia,co-r-apia
CO-RIS-Apia,co-66045
CO-RIS-Balboa,co-r-balboa
CO-RIS-Balboa,co-66075
CO-RIS-Balboa,co;risaralda;balboa
CO-RIS-Balboa,co-r-bal
CO-RIS-Balboa,co;ris;balboa
CO-RIS-BelenUmbria,co;risaralda;belen.umbria
CO-RIS-BelenUmbria,co-r-belenumbria
CO-RIS-BelenUmbria,co-r-bdu
CO-RIS-BelenUmbria,co-belenumbria
CO-RIS-BelenUmbria,co-66088
CO-RIS-BelenUmbria,co;ris;belen.umbria
CO-RIS-Dosquebradas,co-r-dosquebradas
CO-RIS-Dosquebradas,co-r-dqs
CO-RIS-Dosquebradas,co-66170
CO-RIS-Dosquebradas,co;ris;dosquebradas
CO-RIS-Dosquebradas,co;risaralda;dosquebradas
CO-RIS-Dosquebradas,co-dosquebradas
CO-RIS-Guatica,co;risaralda;guatica
CO-RIS-Guatica,co-r-gta
CO-RIS-Guatica,co-r-guatica
CO-RIS-Guatica,co;ris;guatica
CO-RIS-Guatica,co-66318
CO-RIS-Guatica,co-guatica
CO-RIS-LaCelia,co-lacelia
CO-RIS-LaCelia,co-66383
CO-RIS-LaCelia,co-r-lacelia
CO-RIS-LaCelia,co;ris;la.celia
CO-RIS-LaCelia,co;risaralda;la.celia
CO-RIS-LaVirginia,co-lavirginia
CO-RIS-LaVirginia,co-66400
CO-RIS-LaVirginia,co;ris;la.virginia
CO-RIS-LaVirginia,co-r-lavirginia
CO-RIS-LaVirginia,co-r-lvg
CO-RIS-LaVirginia,co;risaralda;la.virginia
CO-RIS-Marsella,co-66440
CO-RIS-Marsella,co-marsella
CO-RIS-Marsella,co-r-marsella
CO-RIS-Marsella,co;ris;marsella
CO-RIS-Marsella,co-r-msa
CO-RIS-Marsella,co;risaralda;marsella
CO-RIS-Mistrato,co;ris;mistrato
CO-RIS-Mistrato,co-r-mto
CO-RIS-Mistrato,co-r-mistrato
CO-RIS-Mistrato,co-mistrato
CO-RIS-Mistrato,co-66456
CO-RIS-Mistrato,co;risaralda;mistrato
CO-RIS-Pereira,co;ris;pereira
CO-RIS-Pereira,co-r-pereira
CO-RIS-Pereira,co-66001
CO-RIS-Pereira,co-pereira
CO-RIS-Pereira,co-r-pra
CO-RIS-Pereira,co;risaralda;pereira
CO-RIS-PuebloRico,co-r-prc
CO-RIS-PuebloRico,co;risaralda;pueblo.rico
CO-RIS-PuebloRico,co-pueblorico
CO-RIS-PuebloRico,co-66572
CO-RIS-PuebloRico,co-r-pueblorico
CO-RIS-PuebloRico,co;ris;pueblo.rico
CO-RIS-Quinchia,co-66594
CO-RIS-Quinchia,co-r-quinchia
CO-RIS-Quinchia,co;ris;quinchia
CO-RIS-Quinchia,co-r-qch
CO-RIS-Quinchia,co;risaralda;quinchia
CO-RIS-Quinchia,co-quinchia
CO-RIS-SantaRosaCabal,co-r-src
CO-RIS-SantaRosaCabal,co-66682
CO-RIS-SantaRosaCabal,co;ris;santa.rosa.cabal
CO-RIS-SantaRosaCabal,co-r-santarosacabal
CO-RIS-SantaRosaCabal,co-santarosacabal
CO-RIS-SantaRosaCabal,co;risaralda;santa.rosa.cabal
CO-RIS-Santuario,co-66687
CO-RIS-Santuario,co;risaralda;santuario
CO-RIS-Santuario,co-r-santuario
CO-RIS-Santuario,co;ris;santuario
CO-RIS-Santuario,co-santuario
CO-SAN,co;santander
CO-SAN,co;san
CO-SAN-Aguada,co-aguada
CO-SAN-Aguada,co-s-aguada
CO-SAN-Aguada,co;santander;aguada
CO-SAN-Aguada,co-68013
CO-SAN-Aguada,co-s-aga
CO-SAN-Aguada,co;san;aguada
CO-SAN-Albania,co-s-albania
CO-SAN-Albania,co;san;albania
CO-SAN-Albania,co-s-aba
CO-SAN-Albania,co-68020
CO-SAN-Albania,co;santander;albania
CO-SAN-Aratoca,co;santander;aratoca
CO-SAN-Aratoca,co;san;aratoca
CO-SAN-Aratoca,co-s-ata
CO-SAN-Aratoca,co-68051
CO-SAN-Aratoca,co-aratoca
CO-SAN-Aratoca,co-s-aratoca
CO-SAN-Barbosa,co-s-barbosa
CO-SAN-Barbosa,co-s-bar
CO-SAN-Barbosa,co;santander;barbosa
CO-SAN-Barbosa,co;san;barbosa
CO-SAN-Barbosa,co-68077
CO-SAN-Barichara,co-barichara
CO-SAN-Barichara,co;santander;barichara
CO-SAN-Barichara,co-s-barichara
CO-SAN-Barichara,co-68079
CO-SAN-Barichara,co;san;barichara
CO-SAN-Barrancabermeja,co;santander;barrancabermeja
CO-SAN-Barrancabermeja,co-68081
CO-SAN-Barrancabermeja,co;san;barrancabermeja
CO-SAN-Barrancabermeja,co-s-bja
CO-SAN-Barrancabermeja,co-s-barrancabermeja
CO-SAN-Barrancabermeja,co-barrancabermeja
CO-SAN-Betulia,co;san;betulia
CO-SAN-Betulia,co;santander;betulia
CO-SAN-Betulia,co-s-betulia
CO-SAN-Betulia,co-68092
CO-SAN-Bolivar,co;santander;bolivar
CO-SAN-Bolivar,co;san;bolivar
CO-SAN-Bolivar,co-s-bolivar
CO-SAN-Bolivar,co-68101
CO-SAN-Bolivar,co-s-bol
CO-SAN-Bucaramanga,co;santander;bucaramanga
CO-SAN-Bucaramanga,co-s-buc
CO-SAN-Bucaramanga,co-68001
CO-SAN-Bucaramanga,co-bucaramanga
CO-SAN-Bucaramanga,co;san;bucaramanga
CO-SAN-Bucaramanga,co-s-bucaramanga
CO-SAN-Cabrera,co;santander;cabrera
CO-SAN-Cabrera,co-s-cae
CO-SAN-Cabrera,co-68121
CO-SAN-Cabrera,co;san;cabrera
CO-SAN-Cabrera,co-s-cabrera
CO-SAN-California,co-s-cal
CO-SAN-California,co;santander;california
CO-SAN-California,co;san;california
CO-SAN-California,co-68132
CO-SAN-California,co-california
CO-SAN-California,co-s-california
CO-SAN-Capitanejo,co;san;capitanejo
CO-SAN-Capitanejo,co;santander;capitanejo
CO-SAN-Capitanejo,co-68147
CO-SAN-Capitanejo,co-capitanejo
CO-SAN-Capitanejo,co-s-capitanejo
CO-SAN-Carcasi,co-carcasi
CO-SAN-Carcasi,co-s-carcasi
CO-SAN-Carcasi,co;santander;carcasi
CO-SAN-Carcasi,co-68152
CO-SAN-Carcasi,co;san;carcasi
CO-SAN-Cepita,co-68160
CO-SAN-Cepita,co-s-cepita
CO-SAN-Cepita,co-s-cep
CO-SAN-Cepita,co;san;cepita
CO-SAN-Cepita,co-cepita
CO-SAN-Cepita,co;santander;cepita
CO-SAN-Cerrito,co-cerrito
CO-SAN-Cerrito,co;san;cerrito
CO-SAN-Cerrito,co-s-cer
CO-SAN-Cerrito,co-s-cerrito
CO-SAN-Cerrito,co-68162
CO-SAN-Cerrito,co;santander;cerrito
CO-SAN-Charala,co-s-chr
CO-SAN-Charala,co;santander;charala
CO-SAN-Charala,co;san;charala
CO-SAN-Charala,co-68167
CO-SAN-Charala,co-s-charala
CO-SAN-Charala,co-charala
CO-SAN-Charta,co-s-charta
CO-SAN-Charta,co-s-cha
CO-SAN-Charta,co;santander;charta
CO-SAN-Charta,co;san;charta
CO-SAN-Charta,co-68169
CO-SAN-Charta,co-charta
CO-SAN-Chima,co;san;chima
CO-SAN-Chima,co-s-chima
CO-SAN-Chima,co-s-chi
CO-SAN-Chima,co;santander;chima
CO-SAN-Chima,co-68176
CO-SAN-Chipata,co-s-chipata
CO-SAN-Chipata,co-chipata
CO-SAN-Chipata,co-68179
CO-SAN-Chipata,co;santander;chipata
CO-SAN-Chipata,co;san;chipata
CO-SAN-Cimitarra,co;san;cimitarra
CO-SAN-Cimitarra,co-cimitarra
CO-SAN-Cimitarra,co-s-cim
CO-SAN-Cimitarra,co-68190
CO-SAN-Cimitarra,co-s-cimitarra
CO-SAN-Cimitarra,co;santander;cimitarra
CO-SAN-Concepcion,co-s-concepcion
CO-SAN-Concepcion,co;santander;concepcion
CO-SAN-Concepcion,co-68207
CO-SAN-Concepcion,co;san;concepcion
CO-SAN-Confines,co-s-cfs
CO-SAN-Confines,co-confines
CO-SAN-Confines,co;santander;confines
CO-SAN-Confines,co-68209
CO-SAN-Confines,co-s-confines
CO-SAN-Confines,co;san;confines
CO-SAN-Contratacion,co-s-ctn
CO-SAN-Contratacion,co;santander;contratacion
CO-SAN-Contratacion,co-contratacion
CO-SAN-Contratacion,co-s-contratacion
CO-SAN-Contratacion,co-68211
CO-SAN-Contratacion,co;san;contratacion
CO-SAN-Coromoro,co-coromoro
CO-SAN-Coromoro,co-68217
CO-SAN-Coromoro,co-s-coromoro
CO-SAN-Coromoro,co;santander;coromoro
CO-SAN-Coromoro,co;san;coromoro
CO-SAN-Curiti,co-s-curiti
CO-SAN-Curiti,co-curiti
CO-SAN-Curiti,co;san;curiti
CO-SAN-Curiti,co;santander;curiti
CO-SAN-Curiti,co-s-cur
CO-SAN-Curiti,co-68229
CO-SAN-ElCarmenChucuri,co-s-ecc
CO-SAN-ElCarmenChucuri,co;san;el.carmen.chucuri
CO-SAN-ElCarmenChucuri,co;santander;el.carmen.chucuri
CO-SAN-ElCarmenChucuri,co-elcarmenchucuri
CO-SAN-ElCarmenChucuri,co-68235
CO-SAN-ElCarmenChucuri,co-s-elcarmenchucuri
CO-SAN-ElGuacamayo,co;san;el.guacamayo
CO-SAN-ElGuacamayo,co-s-elguacamayo
CO-SAN-ElGuacamayo,co-68245
CO-SAN-ElGuacamayo,co-s-egy
CO-SAN-ElGuacamayo,co-elguacamayo
CO-SAN-ElGuacamayo,co;santander;el.guacamayo
CO-SAN-ElPenon,co-68250
CO-SAN-ElPenon,co;san;el.penon
CO-SAN-ElPenon,co-s-elpenon
CO-SAN-ElPenon,co-s-epn
CO-SAN-ElPenon,co;santander;el.penon
CO-SAN-ElPlayon,co-s-elplayon
CO-SAN-ElPlayon,co-elplayon
CO-SAN-ElPlayon,co-68255
CO-SAN-ElPlayon,co;san;el.playon
CO-SAN-ElPlayon,co-s-epy
CO-SAN-ElPlayon,co;santander;el.playon
CO-SAN-ElSocorro,co;san;el.socorro
CO-SAN-ElSocorro,co-s-elsocorro
CO-SAN-ElSocorro,co;santander;el.socorro
CO-SAN-ElSocorro,co-68755
CO-SAN-ElSocorro,co-elsocorro
CO-SAN-Encino,co-encino
CO-SAN-Encino,co;santander;encino
CO-SAN-Encino,co-s-encino
CO-SAN-Encino,co-68264
CO-SAN-Encino,co;san;encino
CO-SAN-Encino,co-s-ecn
CO-SAN-Enciso,co-s-enciso
CO-SAN-Enciso,co;santander;enciso
CO-SAN-Enciso,co;san;enciso
CO-SAN-Enciso,co-enciso
CO-SAN-Enciso,co-68266
CO-SAN-Enciso,co-s-ens
CO-SAN-Florian,co-florian
CO-SAN-Florian,co;san;florian
CO-SAN-Florian,co-s-florian
CO-SAN-Florian,co-68271
CO-SAN-Florian,co;santander;florian
CO-SAN-Floridablanca,co-s-flb
CO-SAN-Floridablanca,co;san;floridablanca
CO-SAN-Floridablanca,co-68276
CO-SAN-Floridablanca,co;santander;floridablanca
CO-SAN-Floridablanca,co-floridablanca
CO-SAN-Floridablanca,co-s-floridablanca
CO-SAN-Galan,co-68296
CO-SAN-Galan,co;santander;galan
CO-SAN-Galan,co-s-galan
CO-SAN-Galan,co;san;galan
CO-SAN-Galan,co-s-gln
CO-SAN-Galan,co-galan
CO-SAN-Gambita,co-68298
CO-SAN-Gambita,co-s-gambita
CO-SAN-Gambita,co-gambita
CO-SAN-Gambita,co;san;gambita
CO-SAN-Gambita,co-s-gam
CO-SAN-Gambita,co;santander;gambita
CO-SAN-Giron,co-giron
CO-SAN-Giron,co-s-grn
CO-SAN-Giron,co;san;giron
CO-SAN-Giron,co-68307
CO-SAN-Giron,co;santander;giron
CO-SAN-Giron,co-s-giron
CO-SAN-Guaca,co-68318
CO-SAN-Guaca,co;santander;guaca
CO-SAN-Guaca,co-s-gaa
CO-SAN-Guaca,co;san;guaca
CO-SAN-Guaca,co-guaca
CO-SAN-Guaca,co-s-guaca
CO-SAN-Guadalupe,co-s-gdp
CO-SAN-Guadalupe,co-s-guadalupe
CO-SAN-Guadalupe,co-68320
CO-SAN-Guadalupe,co;santander;guadalupe
CO-SAN-Guadalupe,co;san;guadalupe
CO-SAN-Guapota,co-guapota
CO-SAN-Guapota,co-68322
CO-SAN-Guapota,co;san;guapota
CO-SAN-Guapota,co-s-guapota
CO-SAN-Guapota,co;santander;guapota
CO-SAN-Guavata,co-68324
CO-SAN-Guavata,co;san;guavata
CO-SAN-Guavata,co;santander;guavata
CO-SAN-Guavata,co-s-guavata
CO-SAN-Guavata,co-guavata
CO-SAN-Guavata,co-s-gva
CO-SAN-Guepsa,co-68327
CO-SAN-Guepsa,co;san;guepsa
CO-SAN-Guepsa,co;santander;guepsa
CO-SAN-Guepsa,co-guepsa
CO-SAN-Guepsa,co-s-guepsa
CO-SAN-Guepsa,co-s-gea
CO-SAN-Hato,co;santander;hato
CO-SAN-Hato,co-s-hat
CO-SAN-Hato,co-hato
CO-SAN-Hato,co;san;hato
CO-SAN-Hato,co-68344
CO-SAN-Hato,co-s-hato
CO-SAN-JesusMaria,co-s-jesusmaria
CO-SAN-JesusMaria,co-s-jma
CO-SAN-JesusMaria,co;santander;jesus.maria
CO-SAN-JesusMaria,co-jesusmaria
CO-SAN-JesusMaria,co;san;jesus.maria
CO-SAN-JesusMaria,co-68368
CO-SAN-Jordan,co-s-jdn
CO-SAN-Jordan,co-s-jordan
CO-SAN-Jordan,co-68370
CO-SAN-Jordan,co-jordan
CO-SAN-Jordan,co;santander;jordan
CO-SAN-Jordan,co;san;jordan
CO-SAN-LaBelleza,co;san;la.belleza
CO-SAN-LaBelleza,co-s-labelleza
CO-SAN-LaBelleza,co-68377
CO-SAN-LaBelleza,co-s-lbz
CO-SAN-LaBelleza,co;santander;la.belleza
CO-SAN-LaBelleza,co-labelleza
CO-SAN-LaPaz,co;santander;la.paz
CO-SAN-LaPaz,co-s-lpz
CO-SAN-LaPaz,co-68397
CO-SAN-LaPaz,co-s-lapaz
CO-SAN-LaPaz,co;san;la.paz
CO-SAN-Landazuri,co;san;landazuri
CO-SAN-Landazuri,co-68385
CO-SAN-Landazuri,co-s-ldr
CO-SAN-Landazuri,co-landazuri
