isolabel_ext,status,cover,overlay
CO-SAN-Oiba,0,c3dr c3dv c3fh c3fm,
CO-SAN-Onzaga,0,c68v c69r c6am c6av c6bh c6br cc0m,
CO-SAN-Palmar,0,c3fbj c3fbk c3fbp c3fbs c3fbt c3fby c3fbz c951j c951k c951n c951p,
CO-SAN-PalmasSocorro,0,c3f2y c3f2z c3f3k c3f3s c3f3t c3f3y c3f3z c3f6s c3f6t c3f8n c3f9j c3f9k c3f9n c3f9p c3fcj c3fck,
CO-SAN-Paramo,0,c3fm c3fv,
CO-SAN-Piedecuesta,0,c97m c97v cc0r cc0v cc2h cc2m cc2r cc2v,
CO-SAN-Pinchote,0,c3fcy c3fdt c3fen c3fep c3fes c3fet c3fey c3fez c3ffj c3ffk c3ffs c3fft c954n c955j c955k,
CO-SAN-PuenteNacional,0,c33m c33v c36h c36r,
CO-SAN-PuertoParra,0,c3br c3bv c90m c90v c91h c91m c91r c92m c93h,
CO-SAN-PuertoWilches,0,c99h c99m c99r c99v c9bh c9bm c9bv c9ch c9cr cb1m cb1r cb1v cb3h cb3m cb4r,
CO-SAN-Rionegro,0,c9q cbg ccq,
CO-SAN-SabanaTorres,0,c99v c9bm c9bv c9ch c9cm c9cr c9cv c9dh c9dr c9eh c9em c9er,
CO-SAN-SanAndres,0,cc0m cc0v cc1r cc2m cc3h,
CO-SAN-SanBenito,0,c3ch c3cm c3cr c3cv,
CO-SAN-SanGil,0,c3q c6q c9g ccg,
CO-SAN-SanJoaquin,0,c6am c6av cc0m,
CO-SAN-SanJoseMiranda,0,cc10p cc10s cc10t cc10y cc10z cc11k cc11s cc11t cc12j cc12k cc12n cc12p cc12s cc12t cc12y cc12z cc13j cc13k cc13s cc13t cc18n,
CO-SAN-SanMiguel,0,c6br c6bv cc1h cc1m,
CO-SAN-SanVicenteChucuri,0,c91v c93m c94r c94v c95r c96h c96m c96r c96v c97h c9ch c9cm,
CO-SAN-SantaBarbara,0,cc2h cc2m cc2v,
CO-SAN-SantaHelenaOpon,0,c3eh c3em c3er c3ev,
CO-SAN-Simacota,0,c3bv c3er c3ev c3fr c91h c91m c91r c91v c93h c93m c94h,
CO-SAN-Suaita,0,c3cm c3cv c3dh c3dm c3dr c3dv,
CO-SAN-Sucre,0,c32v c33r c33v c38m c38v c39h c39m,
CO-SAN-Surata,0,cc8r cc8v ccah ccam ccar,
CO-SAN-Tona,0,cc2r cc2v cc8h cc8m,
CO-SAN-ValleSanJose,0,c3f7y c3fdj c3fdk c3fdn c3fdp c3fds c3fdt c3fdy c3fdz c3ffn c6a2t c6a8j c6a8k c6a8s c6a8t c6aaj,
CO-SAN-Velez,0,c36r c39m c39v c3bm c3bv c3ch c3cr c3eh c3er c91m,
CO-SAN-Vetas,0,cc8m cc8v,
CO-SAN-Villanueva,0,c95m c95v,
CO-SAN-Zapatoca,0,c95r c95v c96m c96v c97h c97m c97r,
CO-SUC-Buenavista,0,d01v d03m d03v d06r,
CO-SUC-Caimito,0,caam caav cabh cabm cabr cabv d00m d01h,
CO-SUC-Chalan,0,d02v d08h d08m d08r,
CO-SUC-Coloso,0,d02r d02v d08h d08m,
CO-SUC-Corozal,0,d00r d00v d01r d02h d02m d02v,
CO-SUC-Covenas,0,757r 757v,
CO-SUC-ElRoble,0,d00m d00v d01h d01m d01r d01v,
CO-SUC-Galeras,0,d01m d01r d01v d03m d04r,
CO-SUC-Guaranda,0,ca6r ca6v cach cacm cacv cadh cadr,
CO-SUC-LaUnion,0,caah caam caar caav d00m,
CO-SUC-LosPalmitos,0,d02m d02v d03r d08m,
CO-SUC-Majagual,0,ca9m ca9v cach cacm cacr cacv cadr caeh caem caev cafh,
CO-SUC-Morroa,0,d02h d02m d02r d02v,
CO-SUC-Ovejas,0,d02v d03r d03v d08m d08v d09h d09m,
CO-SUC-Sampues,0,d00r d00v d02h d02m,
CO-SUC-SanAntonioPalmito,0,757h 757m 757r 757v,
CO-SUC-SanBenitoAbad,0,ca9r ca9v cabh cabm cabr cabv cacr caeh caer d00m d01h d01m d01v d04h d04r,
CO-SUC-SanJuanBetulia,0,d00v d02m d02v d03h d03r,
CO-SUC-SanMarcos,0,ca8m ca8v ca9h ca9r ca9v caah caam cabh cabm,
CO-SUC-SanOnofre,0,75dm 75dr 75dv 75fm 75fv 775m d08h d08r d08v d0ah d0am d0ar,
CO-SUC-SanPedro,0,d03h d03m d03r d03v,
CO-SUC-Since,0,d00v d01r d01v d02m d03h d03m d03r,
CO-SUC-Sincelejo,0,757m 757v d02h d02m d02r,
CO-SUC-Sucre,0,cabm cabv cacr caeh caem caer caev cafh cafr d04h d04m,
CO-SUC-Tolu,0,757v 75dm 75dv d08h d08r,
CO-SUC-Toluviejo,0,757v 75dm d02r d08h,
CO-TOL-Alpujarra,0,9a1v 9a3h 9a3m 9a3r 9a3v 9a6h 9a6r,
CO-TOL-Alvarado,0,c01r c01v c03h c03m c03r c03v c06r,
CO-TOL-Ambalema,0,c03v c06r c09m c0ch c0cr,
CO-TOL-Anzoategui,0,c02m c02r c02v c03h c03r c03v,
CO-TOL-Armero,0,c09m c09v c0bm c0ch c0cr c0cv c0eh c0em,
CO-TOL-Ataco,0,3f5r 3f5v 3f7h 3f7m 3f7r 3f7v 9a2h 9a2m 9a2r 9a2v 9a8h 9a8m,
CO-TOL-Cajamarca,0,655m 655v 657m c00r c02h,
CO-TOL-CarmenApicala,0,9aeh 9aer 9aev c04h c04m,
CO-TOL-Casabianca,0,c08h c08m c08r c08v c09r c0bh,
CO-TOL-Chaparral,0,3fg 3fq 9ag 9aq,
CO-TOL-Coello,0,c01h c01m c01r c01v c03m c04r c06h,
CO-TOL-Coyaima,0,9a2v 9a8h 9a8m 9a8v 9a9h 9a9m 9a9r 9a9v 9abh,
CO-TOL-Cunday,0,9acr 9acv 9aeh 9aem 9aer 9aev 9afh 9afr,
CO-TOL-Dolores,0,9a3v 9a6h 9a6r 9a9m 9ach 9acm 9acr 9acv 9adr,
CO-TOL-Espinal,0,9abv 9aer c01m c04h,
CO-TOL-Falan,0,c09r c09v c0bm,
CO-TOL-Flandes,0,c01m c04h,
CO-TOL-Fresno,0,c0bh c0bm c0br c0bv,
CO-TOL-Guamo,0,9abh 9abm 9abr 9abv 9aeh 9aer c01h c01m,
CO-TOL-Herveo,0,c08h c08r c08v c09r c0ah c0am c0bh,
CO-TOL-Honda,0,c0bm c0cr c0eh c0em c0er c0ev,
CO-TOL-Ibague,0,655m 655v 657m c00h c00m c00r c00v c01h c01m c01r c01v c02h c02m c02r c02v c03h,
CO-TOL-Icononzo,0,9aev 9afh 9afr c05h,
CO-TOL-Lerida,0,c09m c09v c0ch,
CO-TOL-Libano,0,c03r c09h c09m c09r c09v,
CO-TOL-Mariquita,0,c0bm c0bv c0eh c0er,
CO-TOL-Melgar,0,9aev 9afr c04h c04m c05h,
CO-TOL-Murillo,0,c02r c02v c03r c08h c08m c08v c09h c09r,
CO-TOL-Natagaima,0,9a2m 9a2v 9a3h 9a3r 9a3v 9a8m 9a9h 9a9m,
CO-TOL-Ortega,0,9a8r 9a8v 9a9r 9aah 9aam 9aar 9aav 9abh,
CO-TOL-Palocabildo,0,c09by c09et c0b1j c0b1k c0b1n c0b1p c0b1s c0b1y c0b1z c0b3n c0b4j c0b4k c0b4p c0b4s c0b4t c0b6j,
CO-TOL-Piedras,0,c01r c01v c03m c03v c06h c06r,
CO-TOL-Planadas,0,3der 3dev 3dfr 3f1m 3f1v 3f4h 3f4m 3f4r 3f4v 3f5h 3f5m 3f5r 3f5v 3f6m 3f7h,
CO-TOL-Prado,0,9a9m 9a9v 9ach 9acr 9acv,
CO-TOL-Purificacion,0,9a9r 9a9v 9abm 9acr 9acv 9aeh,
CO-TOL-Rioblanco,0,3f1v 3f3m 3f4r 3f4v 3f6h 3f6m 3f6r 3f6v 3f7h 3f7r 3f7v 3fch 3fcm 3fcr 3fcv 3fdh 3fdm,
CO-TOL-Roncesvalles,0,3ffh 3ffm 3ffr 3ffv 655h 655m 9aar c00h,
CO-TOL-Rovira,0,655m 9aar 9aav c00h c00m c00r c00v c01h c01r,
CO-TOL-Saldana,0,9a9r 9a9v 9abh 9abm,
CO-TOL-SanAntonio,0,3fdv 3ffh 3ffm 3ffv 9a8r 9aah 9aar,
CO-TOL-SanLuis,0,9aam 9aav 9abh 9abr c00m c01h c01m c01r,
CO-TOL-SantaIsabel,0,c02r c02v c03r c08h c08m c09h c09m,
CO-TOL-Suarez,0,9abm 9aeh 9aer c04h,
CO-TOL-ValleSanJuan,0,9aav 9abr c00m c01h,
CO-TOL-Venadillo,0,c03r c03v c06h c06r c09h c09m c0ch,
CO-TOL-Villahermosa,0,c08h c08m c08v c09h c09r c09v c0bh,
CO-TOL-Villarrica,0,9acm 9acr 9acv 9adr 9aem 9afh,
CO-VAC-Alcala,0,656ds 656dt 656dy 656dz 656en 656ep 656fj 656fk 656fn 656fp 6578s 6578t 6578y 6578z 657aj,
CO-VAC-Andalucia,0,3fbr 3fbv 651h 651m,
CO-VAC-Ansermanuevo,0,653v 656r 659m 65ch 65cm,
CO-VAC-Argelia,0,653v 659m,
CO-VAC-Bolivar,0,650h 650m 650r 650v 651h 651m 651r 651v 652m 653h,
CO-VAC-Buenaventura,0,1eq 3eg 3eq 64g,
CO-VAC-Buga,0,3f8v 3f9r 3f9v 3fam 3fbh 3fbm 3fch 3fcr 3fcv 3feh 3fem,
CO-VAC-Bugalagrande,0,3fbv 3fer 651h 651m 651v 654h,
CO-VAC-Caicedonia,0,654m 654v,
CO-VAC-Cali,0,3e7m 3e7v 3f2h 3f2m 3f2r 3f2v,
CO-VAC-Calima,0,3edv 3efh 3efm 3efr 3f8r 3f8v 3fah 3fam 3far 3fav,
CO-VAC-Candelaria,0,3f2m 3f2v 3f3h 3f3r,
CO-VAC-Cartago,0,656r 656v 65ch 65cm,
CO-VAC-Dagua,0,3e7r 3e7v 3edh 3edm 3edr 3edv 3efh 3efm 3f2r 3f8h 3f8r 3fah,
CO-VAC-ElAguila,0,659m 659v 65ch 65cr,
CO-VAC-ElCairo,0,653r 653v 659h 659m,
CO-VAC-ElCerrito,0,3f8m 3f8v 3f9h 3f9m 3f9r 3f9v 3fch 3fcr,
CO-VAC-ElDovio,0,652m 653h 653m 653r,
CO-VAC-Florida,0,3f1r 3f1v 3f2m 3f3h 3f3m 3f4r 3f6h,
CO-VAC-Ginebra,0,3f9h 3f9m 3f9r 3f9v,
CO-VAC-Guacari,0,3f8v 3f9h 3f9r 3f9v,
CO-VAC-Jamundi,0,3e5m 3e5r 3e5v 3e7m 3f0h 3f0r 3f0v 3f2h 3f2m,
CO-VAC-LaCumbre,0,3edm 3edv 3f2r 3f8h 3f8r,
CO-VAC-LaUnion,0,653m 656h,
CO-VAC-LaVictoria,0,653m 654r 654v 656h 656m,
CO-VAC-Obando,0,656h 656m 656r 656v,
CO-VAC-Palmira,0,3f2r 3f2v 3f3r 3f3v 3f6r 3f8m 3f9h 3f9m 3fch,
CO-VAC-Pradera,0,3f3h 3f3m 3f3r 3f3v 3f6h 3f6r,
CO-VAC-Restrepo,0,3f8r 3f8v 3fah 3fam,
CO-VAC-Riofrio,0,3fam 3far 3fav 3fbr 650m 651h,
CO-VAC-Roldanillo,0,651r 651v 653h 653m,
CO-VAC-SanPedro,0,3fbh 3fbm 3fbr 3fbv,
CO-VAC-Sevilla,0,3fem 3fer 3fev 3ffr 654h 654m 654r 654v,
CO-VAC-Toro,0,653m 653v 656h 656r,
CO-VAC-Trujillo,0,3fav 650m 650v 651h 651r,
CO-VAC-Tulua,0,3fbm 3fbr 3fbv 3feh 3fem 3fer 3fev 651h 654h,
CO-VAC-Ulloa,0,656ep 656ey 656ez 656fk 656fn 656fp 656fs 656fz 6578t 6578y 657aj 657ak 657an 657ap,
CO-VAC-Versalles,0,653h 653m 653r 653v,
CO-VAC-Vijes,0,3f8h 3f8m 3f8r 3f8v,
CO-VAC-Yotoco,0,3f8v 3fam 3fav 3fbh 3fbr,
CO-VAC-Yumbo,0,3f2r 3f2v 3f8h 3f8m,
CO-VAC-Zarzal,0,651m 651v 653m 654h 654r 654v 656h,
CO-VAU-Caruru,0,95q 97g 97q,
CO-VAU-Mitu,0,95q 97g 97q b0q b2g b2q,
CO-VAU-Pacoa,0,94q 95g 95q 96g 97g b0g b0q,
CO-VAU-Papunahua,0,97g 97q 9dg b2q b8g,
CO-VAU-Taraira,0,aag aaq abg abq b0g,
CO-VAU-Yavarate,0,b0q b1q b2g b3g,
CO-VID-Cumaribo,0,9dq 9fg 9fq b8q bag baq bbq beq c5g c5q e0g e0q e1g e1q e3g e4g e4q e6g,
CO-VID-LaPrimavera,0,e0q e1q e2g e2q e3g e3q,
CO-VID-PuertoCarreno,0,e3g e3q e4q e6g e6q,
CO-VID-SantaRosalia,0,c5g c5q e0g e0q e2g,
